donor_id,donor_name,donor_age,donor_color,sample_well,sample_polygon,sample_mri_0,sample_mri_1,sample_mri_2,structure_id,structure_name,structure_abbreviation,structure_color,top_level_structure_id,top_level_structure_name,top_level_structure_abbreviation,top_level_structure_color,psen2,snca,tnf,trem2,clu,psen1,mapt,apoe,app
326765658,H14.09.071,,0,477135265,475846426,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.5338,-0.7423,0,0.3507,0.1314,0.9375,-1.0512,0.2699,-1.3203
326765659,H14.09.072,,0,477135273,475738125,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-2.0361,-1.918,-0.0299,0.7412,-0.2631,1.366,-1.0182,1.6423,-2.3837
326765660,H14.09.073,,0,480148739,476796572,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.1452,0.801,0,1.03,0.6396,0.5953,0.5974,-0.257,1.4165
326765661,H14.09.074,,0,480148747,476796609,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.528,1.1385,0,-0.6249,0.2926,-1.2469,1.1434,-0.4015,0.7599
326765662,H14.09.075,,0,480148755,476796693,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-2.067,-2.3203,0.7966,-0.0367,-0.9504,1.9498,-0.3803,1.5349,-1.448
326765663,H14.09.076,,0,480148763,476799413,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.548,-1.6816,0,1.184,-0.4573,1.5519,-2.1193,0.2189,0.2035
326765664,H14.09.077,,0,480148769,476799621,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-2.026,-0.1705,0,-0.2375,-1.0715,1.8883,-0.6068,-0.4086,-0.3456
326765666,H14.09.079,,0,480148777,477045929,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.6102,-0.1257,0.2833,0.628,-2.082,1.2028,-0.7973,0.2964,0.9635
326765667,H14.09.080,,0,480149035,477051880,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.7182,-0.5626,0,0.4667,0.1848,1.2045,-1.0493,0.3669,-0.3245
326765668,H14.09.081,,0,480149043,477050926,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.4557,-1.6732,1.7313,1.0593,-1.8409,2.67,-3.1196,-0.5584,0.3124
326765669,H14.09.082,,0,480149051,477051219,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.5362,-0.3781,0,1.4555,0.0311,1.0706,-1.5584,0.1987,-0.0698
326765670,H14.09.083,,0,480149619,478890928,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.3502,1.3989,0,-0.8118,0.2684,1.155,0.6441,0.0451,1.8521
326765673,H14.09.086,,0,480149633,478891419,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.6733,-0.3869,0.7266,0.1298,-1.1131,1.1901,-0.8049,0.1014,0.5519
326765674,H14.09.087,,0,480149641,478891132,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.9573,0.679,0.2284,0.034,0.0216,0.6521,-1.2194,1.2244,-1.7311
326765675,H14.09.088,,0,480149649,478891167,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.4275,-0.4247,0,0.4351,0.3555,0.783,-0.4594,-2.4319,-1.3631
326765676,H14.09.089,,0,480149581,479003807,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.7957,-2.7192,1.2769,1.5167,-4.4809,2.8662,-2.3666,-1.4757,0.2644
326765677,H14.09.090,,0,480149589,478924711,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.8226,-0.5717,0,1.8923,-0.3155,1.2322,-0.5358,1.1989,-1.295
326765678,H14.09.091,,0,480149595,478924955,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-3.8252,-2.9407,0,1.5392,-0.6609,2.6439,-2.2801,1.729,2.8977
326765679,H14.09.092,,0,480149603,478925050,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.6496,-0.2311,0,-2.5093,0.3611,-1.6604,0.2782,-2.0334,-0.7268
326765680,H14.09.093,,0,480735334,479683621,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.2052,-0.6068,0,-0.0818,-0.9522,0.328,0.2238,-0.6252,-0.7767
326765681,H14.09.094,,0,480735342,479683673,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.9615,-1.6903,0,2.0353,0.2659,1.8046,-2.0403,1.4297,-0.0802
326765682,H14.09.095,,0,480735350,479706304,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.7512,-2.8012,0.785,-0.3008,-1.3219,2.3918,-2.6393,0.7925,-0.3342
326765683,H14.09.096,,0,480735358,479706616,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-2.5365,-0.4763,0,0.8224,-1.1821,2.214,-1.4247,1.1553,1.0944
326765684,H14.09.097,,0,480735364,479709078,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.2052,-0.7743,0.6895,0.7501,-1.8248,2.2303,-1.2304,0.1892,1.154
326765685,H14.09.098,,0,480735284,479713549,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.0337,0.249,0,-0.3734,-0.4431,-0.0069,0.3846,-1.8224,-0.834
326765686,H14.09.099,,0,480735292,479714827,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-2.1221,-1.4586,-0.0249,1.1803,-0.5265,1.5399,-1.4974,0.7112,-0.7187
326765687,H14.09.100,,0,480735300,479715197,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.0141,-1.1865,1.2859,1.4347,-0.839,2.7096,-1.9383,0.271,1.1687
326765688,H14.09.101,,0,480735308,479715381,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.0075,1.0764,0.4766,-0.6805,-0.4369,-0.0042,-0.0628,-3.1422,0.0787
326765689,H14.09.102,,0,480735316,479715702,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.9509,1.5748,-0.2796,-0.0977,1.4372,-4.6338,1.4275,0.0538,0.8761
467056391,H15.09.103,,0,482655822,480363830,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.0468,-0.1436,-0.1649,-0.0411,-0.9229,1.246,0.3109,0.2928,1.4288
467056397,H15.09.104,,0,482655830,480365891,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.4368,0.4101,-0.6649,-0.1449,0.1312,-0.6363,1.0903,0.9476,-0.5566
467056406,H15.09.107,,0,482655776,480365154,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.4099,-0.0166,1.4564,0.6608,-0.6146,1.6372,-1.7807,0.6904,0.7017
467056407,H15.09.108,,0,482655784,480363849,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.7207,0.3111,-0.1789,0.9384,0.0733,1.6898,-0.8427,-0.19,0.8875
467056408,H15.09.109,,0,482655792,480366805,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-6.3142,-2.9862,0,1.9534,-1.5627,2.7646,-3.4295,-0.5462,-0.7066
467056409,H15.09.110,,0,482655800,480366579,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.0154,-0.8849,0.9006,-0.4916,-0.3191,0.3913,-0.8334,-0.448,-0.829
